sno.,anime_id,name,genre,type,episodes,rating,members
2291,2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,2578
2292,6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"Comedy, Mystery, Police, Shounen",OVA,1,7.3,6931
2293,12623,Egomama,Music,Music,1,7.29,1471
2294,3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.3,38498
2295,3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.3,25885
2296,1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.3,1675
2297,31500,High School Fleet,"Action, Military, School",TV,12,7.3,38646
2298,1358,Hokuto no Ken Movie,"Adventure, Sci-Fi, Shounen",Movie,1,7.3,9328
2299,2745,Jigoku Sensei Nube OVA,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",OVA,3,7.3,1426
2300,20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.3,1276
2301,12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.3,91552
2302,4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.3,22991
2303,277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.3,21393
2304,1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.3,20105
2305,10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.3,77284
2306,16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.3,1963
2307,1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",Special,1,7.3,16654
2308,16051,Ro-Kyu-Bu! SS,"Comedy, Ecchi, School, Sports",TV,12,7.3,21125
2309,34085,Sakura Nagashi,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,7.29,2945
2310,31280,Selector Destructed WIXOSS Movie,"Game, Psychological",Movie,1,7.3,9447
2311,3000,Taiho Shichau zo: Full Throttle,"Action, Comedy, Police, Shounen",TV,23,7.3,5134
2312,11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy, Mystery, Super Power",TV,12,7.3,11941
2313,6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.3,5223
2314,178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",TV,26,7.3,20062
2315,1920,Urusei Yatsura Movie 1: Only You,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.3,3818
2316,1932,Yes! Precure 5,"Action, Fantasy, Magic, School, Shoujo",TV,49,7.3,6390
2317,23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life",Special,1,7.29,19772
2318,30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674
2319,6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279
2320,1736,B&#039;T X Neo,"Action, Adventure, Shounen",OVA,14,7.29,2864
2321,2589,Black Cat Special,"Action, Comedy, Shounen",Special,1,7.29,15333
2322,4071,Black Jack (TV): Hizouban Specials,Adventure,Special,2,7.29,1707
2323,12079,Blackâ˜…Rock Shooter,"Action, Music",Music,1,7.29,40641
2324,526,Boku no Chikyuu wo Mamotte,"Drama, Sci-Fi, Shoujo",OVA,6,7.29,7254
2325,21437,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,7.29,44006
2326,6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.29,1640
2327,5216,D.C.if: Da Capo if,"Drama, Harem, Magic, Romance",OVA,2,7.29,11482
2328,7081,Danball Senki,"Action, Kids, Mecha",TV,44,7.29,3682
2329,2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449
2330,2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1,7.29,1124
2331,1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,"Comedy, Fantasy, Magic, Shoujo",Movie,1,7.29,2861
2332,652,Galaxy Angel Z,"Comedy, Sci-Fi",TV,9,7.29,6616
2333,395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240
2334,1490,Ginga Tetsudou Monogatari,"Action, Adventure, Drama, Sci-Fi, Space",TV,26,7.29,5947
2335,8120,Gotou ni Naritai.,"Drama, School, Slice of Life",Movie,1,7.29,1201
2336,5041,Guin Saga,"Adventure, Fantasy",TV,26,7.29,26176
2337,1371,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247
2338,1116,Junkers Come Here,"Drama, Slice of Life",Movie,1,7.29,2858
2339,26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460
2340,6954,Kara no Kyoukai: Shuushou,Mystery,Special,1,7.29,45718
2341,1556,Kikoushi Enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902
2342,2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",Movie,1,7.29,786
2343,5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,7.29,72750
2344,10456,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977
2345,1413,Lupin III: Alcatraz Connection,"Action, Adventure, Comedy, Shounen",Special,1,7.29,3242
2346,276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656
2347,352,Motto! Ojamajo Doremi,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760
2348,6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,12,7.29,45161
2349,2947,Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo",Movie,1,7.29,2037
2350,2108,Rockman.EXE Axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,7.29,9025
2351,1362,Street Fighter II: The Movie,"Action, Martial Arts, Shounen",Movie,1,7.29,15421
2352,1731,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.29,35730
2353,3593,Utawarerumono OVA,"Action, Comedy, Fantasy",OVA,3,7.29,13738
2354,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925
2355,3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619
2356,550,Yuâ˜†Giâ˜†Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243
2357,8894,Yume-iro PÃ¢tissiÃ¨re: Mune Kyun Tropical Island!,"Kids, School, Shoujo",Special,1,7.29,5984
2358,19759,Ansatsu Kyoushitsu,"Action, Comedy, Shounen",Special,1,7.28,35230
2359,1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626
2360,30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,7.28,23592
2361,974,Dead Leaves,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717
2362,24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228
2363,2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330
2364,14829,Fate/kaleid liner Prismaâ˜†Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392
2365,19159,Genshiken Nidaime OVA,"Comedy, Parody, Slice of Life",OVA,1,7.28,8892
2366,1140,Giniro no Kami no Agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7.28,45084
2367,6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",Movie,1,7.28,2814
2368,20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402
2369,34178,Inazuma Eleven: Outer Code,Sports,ONA,Unknown,7.28,1072
2370,2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157
2371,189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627
2372,1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,"Action, Adventure, Comedy, Shounen",Special,1,7.28,3183
2373,24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612
2374,2834,Miracleâ˜†Girls,"Drama, Magic, Shoujo",TV,51,7.28,2033
2375,4134,Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den,Comedy,Special,1,7.28,34056
2376,3111,Nasu: Suitcase no Wataridori,"Drama, Seinen, Sports",OVA,1,7.28,1843
2377,14293,Nerawareta Gakuen,"Romance, School, Sci-Fi",Movie,1,7.28,44787
2378,613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945
2379,12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"Comedy, Romance, Slice of Life",Special,1,7.28,22414
2380,8133,Precure All Stars Movie DX2: Kibou no Hikariâ˜†Rainbow Jewel wo Mamore!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.28,3046
2381,28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992
2382,23987,Sarusuberi: Miss Hokusai,"Drama, Historical, Supernatural",Movie,1,7.28,7034
2383,1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449
2384,1080,Sentou Yousei Yukikaze,"Action, Drama, Military, Psychological, Sci-Fi, Space",OVA,5,7.28,9957
2385,1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234
2386,4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448
2387,2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332
2388,12695,Tight-rope,"Romance, Shounen Ai",OVA,2,7.28,18866
2389,5397,Usavich III,Comedy,TV,13,7.28,3038
2390,6951,Yuâ˜†Giâ˜†Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"Adventure, Game, Shounen",Special,1,7.28,18651
2391,5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014
2392,369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280
2393,2036,Cosmic Baton Girl Comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763
2394,1352,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970
2395,34349,Diamond no Ace: Second Season OVA,"Comedy, School, Shounen, Sports",OVA,2,7.25,1885
2396,2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,1342
2397,31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,408
2398,10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,7.27,11981
2399,1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",TV,39,7.27,2640
2400,384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335
2401,2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,7.27,5118
2402,2416,Grander Musashi RV,"Adventure, Sports",TV,39,7.27,987
2403,650,Gunsmith Cats,"Action, Comedy, Police, Seinen",OVA,3,7.27,15176
2404,18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,"Comedy, Parody, Sci-Fi",OVA,1,7.27,14622
2405,990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828
2406,144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960
2407,1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646
2408,1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265
2409,3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",TV,25,7.27,4420
2410,10152,Kimi ni Todoke 2nd Season: Kataomoi,"Romance, Shoujo",Special,1,7.27,35243
2411,4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093
2412,17819,Kyoto Animation: Suiei-hen,Sports,Special,1,7.27,8347
2413,279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,13,7.27,20859
2414,5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"Adventure, Comedy, Shounen",Special,1,7.27,2338
2415,1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.27,5772
2416,1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037
2417,10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378
2418,31645,Persona 5 the Animation: The Day Breakers,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779
2419,27539,Pikmin Short Movies,"Fantasy, Kids",Movie,3,7.27,406
2420,2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188
2421,1236,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199
2422,5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799
2423,4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"Action, Comedy, Police, Seinen",Special,1,7.27,2444
2424,1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233
2425,4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,7.27,22213
2426,22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616
2427,16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837
2428,17699,Toriko Movie: Bishokushin no Special Menu,"Action, Adventure, Fantasy, Shounen",Movie,1,7.27,3077
2429,6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848
2430,3738,Usavich II,"Adventure, Comedy",TV,13,7.27,3382
2431,30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"Music, Shoujo",Movie,1,7.26,1028
2432,2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014
2433,10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615
2434,2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631
2435,31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"Comedy, School",Special,6,7.27,3817
2436,9645,Be-Bop Highschool,"Comedy, School, Seinen",OVA,7,7.26,1180
2437,31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346
2438,8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479
2439,4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800
2440,2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,Movie,1,7.26,1181
2441,4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516
2442,6361,ef: A Tale of Memories. - Prologue,"Drama, Music",Special,1,7.26,21002
2443,13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.26,10824
2444,380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863
2445,27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,Special,2,7.25,943
2446,243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916
2447,1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648
2448,3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975
2449,9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973
