sno.,anime_id,name,genre,type,episodes,rating,members
2086,4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,1615
2087,8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,129672
2088,94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,65896
2089,13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,40958
2090,16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
2091,31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,11400
2092,9893,Suite Precureâ™ª,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7314
2093,16868,Sukitte Ii na yo.: Dareka ga,"Romance, School, Shoujo",OVA,1,7.36,27802
2094,6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,35520
2095,415,Tonari no Yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,16442
2096,7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,64905
2097,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,7609
2098,7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",OVA,1,7.36,4277
2099,30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638
2100,17901,All Alone With You,"Fantasy, Music",Music,1,7.35,7612
2101,9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,31019
2102,30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,30342
2103,2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,7.35,36623
2104,1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506
2105,61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,126914
2106,31163,Dimension W,"Action, Sci-Fi, Seinen",TV,12,7.36,130028
2107,3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,69683
2108,2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548
2109,19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",Movie,1,7.35,37633
2110,3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody",TV,50,7.35,801
2111,2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"Adventure, Drama, Historical, Slice of Life",TV,50,7.35,1794
2112,3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,66236
2113,3245,Kindaichi Shounen no Jikenbo Specials,"Mystery, Shounen",Special,2,7.35,1194
2114,3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",TV,137,7.35,3623
2115,1516,Kirarinâ˜†Revolution,"Comedy, Drama, Romance, Shoujo",TV,153,7.35,14932
2116,32245,Kuromukuro,"Action, Mecha, Sci-Fi",TV,26,7.35,46323
2117,11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Shounen",Special,1,7.35,3069
2118,1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.35,6326
2119,3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",TV,12,7.35,80820
2120,16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,7.35,12922
2121,2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen",Movie,1,7.35,22157
2122,195,Onegaiâ˜†Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,7.35,99558
2123,3887,Ookiku Furikabutte Special,"Drama, Sports",Special,1,7.35,8478
2124,30714,Owari no Seraph: Owaranai Seraph,"Comedy, Police, Shounen, Supernatural, Vampire",Special,9,7.35,22823
2125,13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,"Shounen, Sports",Special,2,7.35,2978
2126,21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74,7.35,5359
2127,25647,Sabagebu! Specials,"Action, Comedy, Military, Shoujo",Special,6,7.35,9065
2128,13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,7.35,51997
2129,24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen",Special,4,7.35,4258
2130,28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",TV,11,7.35,81230
2131,9241,Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space",TV,26,7.35,5962
2132,390,Suzuka,"Drama, Romance, Sports",TV,26,7.35,64161
2133,21881,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance",TV,24,7.35,537892
2134,16417,Tamako Market,"Comedy, Slice of Life",TV,12,7.35,128529
2135,2500,The Cockpit,"Historical, Military",OVA,3,7.35,5053
2136,30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy",TV,25,7.35,55851
2137,13677,Ao no Exorcist Movie Special,"Comedy, Parody",Special,1,7.34,20543
2138,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,21212
2139,8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",TV,12,7.34,84779
2140,2803,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen",TV,46,7.34,1897
2141,6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,1191
2142,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,849
2143,376,Elfen Lied Special,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,1,7.34,116129
2144,1126,Figure 17: Tsubasa &amp; Hikaru,"Sci-Fi, Slice of Life",TV,13,7.34,6860
2145,1524,Fuujin Monogatari,"Drama, Fantasy, School, Slice of Life, Supernatural",TV,13,7.34,8717
2146,21635,GJ-bu@,"Comedy, School, Slice of Life",Special,1,7.34,18894
2147,5658,Great Mazinger,"Action, Mecha, Sci-Fi, Shounen",TV,56,7.34,1917
2148,27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Shounen, Supernatural",Special,11,7.34,5870
2149,958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi",TV,25,7.34,10727
2150,4550,Hyakko,"Comedy, School, Slice of Life",TV,13,7.34,33112
2151,25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,7.34,144370
2152,3223,Kiddy Grade: Truth Dawn,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.34,3174
2153,634,Koi Kaze,"Drama, Psychological, Romance, Seinen",TV,13,7.34,41250
2154,33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,7.34,1353
2155,1437,Lupin III: Honoo no Kioku - Tokyo Crisis,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.34,3138
2156,28013,Macross Î”,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,26,7.34,30308
2157,18391,Mini Van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,836
2158,2736,Mojakou,"Comedy, Fantasy, Sci-Fi",TV,74,7.34,1218
2159,11033,"Natsu-iro Egao de 1, 2, Jump!",Music,Music,1,7.34,6939
2160,19653,Neppuu Kairiku Bushi Road,"Action, Fantasy, Mecha, Sci-Fi",Special,1,7.34,19967
2161,9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.34,23772
2162,8171,One Piece Recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.34,10147
2163,2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.34,23915
2164,107,Ou Dorobou Jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13,7.34,21920
2165,2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.34,38238
2166,2361,Sei Juushi Bismarck,"Action, Mecha, Sci-Fi, Space",TV,51,7.34,2764
2167,28495,Sidonia no Kishi Movie,"Action, Mecha, Sci-Fi, Seinen, Space",Movie,1,7.34,5472
2168,173,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,7.34,27358
2169,1303,The Animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,42831
2170,3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,237563
2171,4896,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural",TV,26,7.34,126865
2172,883,Yuuâ˜†Yuuâ˜†Hakusho: Meikai Shitou-hen - Honoo no Kizuna,"Action, Comedy",Movie,1,7.34,13775
2173,1901,11-nin Iru!,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space",Movie,1,7.33,4311
2174,32323,Aishen Qiaokeli-ing...,"Comedy, Harem, Romance, School",ONA,15,7.33,11936
2175,12669,Amagami SS+ Plus Specials,Romance,Special,6,7.33,17764
2176,31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Action, Comedy, Shounen",Special,1,7.33,13993
2177,1205,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,6,7.33,15565
2178,10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,7.33,37925
2179,24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,2,7.33,14158
2180,24429,Daze,Music,Music,1,7.33,2919
2181,9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,7.33,149497
2182,2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Fantasy,Movie,1,7.33,1168
2183,2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,1176
2184,2655,Doraemon Movie 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,2139
2185,893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,26104
2186,1299,Flag,"Mecha, Military",ONA,13,7.33,10531
2187,29325,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi",TV,10,7.33,21805
2188,24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,91049
2189,15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports",Movie,1,7.34,3239
2190,469,Karin,"Comedy, Romance, School, Shounen, Vampire",TV,24,7.33,106142
2191,3222,Kiddy Grade: Maelstrom,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.33,3189
2192,11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen",OVA,2,7.33,25799
2193,5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,125614
2194,837,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,7.33,22431
2195,1422,Lupin III: $1 Money Wars,"Action, Adventure, Comedy, Shounen",Special,1,7.33,2950
2196,5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama",Movie,1,7.33,6491
2197,7261,Mameshiba,Comedy,Special,24,7.33,3085
2198,5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,"Action, Mecha, Sci-Fi",Special,1,7.33,4680
2199,2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids, Magic, Shoujo",Movie,1,7.33,2108
2200,4879,Mouryou no Hako,"Mystery, Seinen, Supernatural, Thriller",TV,13,7.33,36075
