sno.,anime_id,name,genre,type,episodes,rating,members
1876,1259,Saint Seiya: Tenkai-hen Josou - Overture,"Adventure, Sci-Fi, Shounen",Movie,1,7.42,11705
1877,1381,Seikai no Monshou Special,"Action, Military, Romance, Sci-Fi, Space",Special,1,7.42,2439
1878,867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",Movie,1,7.42,12755
1879,869,Slayers Return,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.42,12909
1880,2013,Taiho Shichau zo The Movie,"Action, Comedy, Drama, Police, Shounen",Movie,1,7.42,4029
1881,5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248
1882,2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School",TV,12,7.42,21972
1883,3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,"Fantasy, Music, Romance, Shoujo",Movie,1,7.42,2319
1884,5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,"Comedy, Ecchi, Fantasy, Harem, Magic",Special,1,7.42,51816
1885,5525,07-Ghost,"Action, Demons, Fantasy, Magic, Military, Shoujo",TV,25,7.41,126083
1886,49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590
1887,1292,Afro Samurai,"Action, Adventure, Samurai",TV,5,7.41,135708
1888,3549,Allison to Lillia,"Action, Adventure, Shounen",TV,26,7.41,27571
1889,5578,Aoyama Goushou Tanpenshuu,"Adventure, Comedy, Mystery, Police, Shounen",Special,7,7.41,2177
1890,3203,Chibi Maruko-chan Movie,"Comedy, School, Shoujo",Movie,1,7.41,980
1891,10638,Denpa Onna to Seishun Otoko Special,"Comedy, Sci-Fi, Seinen",Special,1,7.41,34723
1892,2654,Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi,"Adventure, Fantasy, Kids, Shounen",Movie,1,7.41,1240
1893,2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.41,1973
1894,12875,Ginga e Kickoff!!,"Shounen, Sports",TV,39,7.41,11907
1895,287,Grappler Baki (TV),"Shounen, Sports",TV,24,7.41,23220
1896,20689,Hamatora The Animation,"Comedy, Mystery, Super Power",TV,12,7.41,133571
1897,27829,Heavy Object,"Action, Mecha, Military, Sci-Fi",TV,24,7.41,68382
1898,1410,IGPX: Immortal Grand Prix (2005) 2nd Season,"Mecha, Sci-Fi, Shounen, Sports",TV,13,7.41,6863
1899,953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
1900,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjaoâ™¥,"Comedy, School, Shoujo",Special,1,7.41,41241
1901,147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379
1902,16732,Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12,7.41,78131
1903,844,Konjiki no Gash Bell!!: 101 Banme no Mamono,"Adventure, Shounen, Supernatural",Movie,1,7.41,4425
1904,6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659
1905,7761,Masuda Kousuke Gekijou Gag Manga Biyori +,Comedy,TV,12,7.41,1123
1906,3225,Minami-ke Okawari,"Comedy, School, Slice of Life",TV,13,7.41,50837
1907,6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,"Action, Mecha, Sci-Fi, Space",Movie,1,7.41,37069
1908,2926,Myself; Yourself,"Drama, Romance, School",TV,13,7.41,115075
1909,272,Noir,"Action, Drama, Mystery",TV,26,7.41,66036
1910,28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy, Shounen",OVA,1,7.41,4225
1911,326,Petshop of Horrors,"Horror, Josei, Mystery, Supernatural",TV,4,7.41,32696
1912,10711,Plastic Neesan,"Comedy, School",ONA,12,7.41,83977
1913,2744,Potemayo,"Comedy, School, Seinen",TV,12,7.41,11411
1914,5753,Precure All Stars Movie DX: Minna Tomodachiâ˜†Kiseki no Zenin Daishuugou!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.41,2957
1915,1329,Rail of the Star: A True Story of Children,"Drama, Historical",Movie,1,7.41,1302
1916,2193,Saiunkoku Monogatari Soushuuhen,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",Special,9,7.41,3263
1917,22273,Selector Infected WIXOSS,"Game, Psychological",TV,12,7.41,80964
1918,868,Slayers Great,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.41,12760
1919,5226,Souten Kouro,"Action, Adventure, Historical",TV,26,7.41,9852
1920,15077,Tabisuru Nuigurumi: Traveling Daru,"Kids, Slice of Life",OVA,1,7.41,2565
1921,541,Tenchi Muyou! Ryououki 3rd Season,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,6,7.41,12242
1922,32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.","Comedy, Drama, Music",Special,1,7.41,2602
1923,10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,"Comedy, Romance, School, Super Power",Special,6,7.4,19758
1924,5356,Canaan,"Action, Seinen",TV,13,7.4,123217
1925,15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",TV,59,7.4,9075
1926,20479,Choujigen Game Neptune The Animation OVA,"Action, Comedy, Fantasy, Sci-Fi",OVA,1,7.4,16067
1927,21395,Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan,"Comedy, Kids, Shounen",Movie,1,7.4,704
1928,2398,Digimon Adventure 02: Diablomon no Gyakushuu,"Adventure, Comedy, Drama, Kids, Sci-Fi",Movie,1,7.4,31961
1929,32410,Dimension W: W no Tobira Online,"Sci-Fi, Seinen",Special,Unknown,7.4,4799
1930,3727,Doraemon Movie 01: Nobita no Kyouryuu,"Adventure, Comedy",Movie,1,7.4,1773
1931,30694,Dragon Ball Super,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,Unknown,7.4,111443
1932,12231,Dragon Ball: Episode of Bardock,"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",Special,1,7.4,29030
1933,1906,Harukanaru Toki no Naka de: Maihitoyo,"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Movie,1,7.4,4019
1934,1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607
1935,940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882
1936,2808,Irregular Hunter X: The Day of Sigma,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.4,6348
1937,4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,"Drama, Magic, Shounen, Slice of Life",TV,12,7.4,14911
1938,99,Mai-Otome,"Comedy, Drama, Fantasy, Magic",TV,26,7.4,36924
1939,1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy, Parody",TV,12,7.4,5423
1940,16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,"Fantasy, Supernatural",OVA,1,7.4,44450
1941,4062,Musashi no Ken,"Shounen, Sports",TV,72,7.4,971
1942,5597,Natsu no Arashi!,"Comedy, Romance, Supernatural",TV,13,7.4,30098
1943,12467,Nazo no Kanojo X,"Ecchi, Romance, School, Seinen",TV,13,7.4,99788
1944,10928,Nogizaka Haruka no Himitsu: Finale,"Comedy, Romance",OVA,4,7.4,20660
1945,4114,Onegai My Melody: Kuru Kuru Shuffle!,"Comedy, Fantasy, Magic",TV,52,7.4,1962
1946,1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887
1947,4921,Ramayana: The Legend of Prince Rama,Adventure,Movie,1,7.4,517
1948,2111,Rockman.EXE Movie: Hikari to Yami no Program,"Action, Adventure, Game, Kids",Movie,1,7.4,2562
1949,15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,"Comedy, Harem, Parody, School",OVA,1,7.4,11554
1950,4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.4,182713
1951,9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
1952,9793,Senjou no Valkyria 3: Tagatame no Juusou,"Action, Fantasy, Military",OVA,2,7.4,9847
1953,6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",OVA,1,7.4,12944
1954,3089,The Sky Crawlers,"Drama, Military",Movie,1,7.4,32660
1955,944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304
1956,3457,Vampire Knight,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.4,286826
1957,935,Witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,64697
1958,14951,Wonderful Rush,Music,Music,1,7.4,6807
1959,92,After War Gundam X,"Adventure, Drama, Mecha, Sci-Fi, Space",TV,39,7.39,19132
1960,713,Air Movie,"Drama, Romance, Supernatural",Movie,1,7.39,44179
1961,3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524
1962,13931,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",OVA,3,7.39,4238
1963,2675,Doraemon Movie 17: Nobita to Ginga Express,Fantasy,Movie,1,7.39,1342
1964,2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",Movie,1,7.39,1277
1965,2634,Doraemon: Doraemon Comes Back,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Special,1,7.39,723
1966,4726,Druaga no Tou: The Sword of Uruk,"Adventure, Fantasy",TV,12,7.39,46237
1967,27525,Fate/kaleid liner Prismaâ˜†Illya 2wei Herz!,"Action, Comedy, Fantasy, Magic, Slice of Life",TV,10,7.39,42499
1968,664,Fullmetal Alchemist: Reflections,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",Special,1,7.39,24987
1969,3508,Genius Party,"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi",Movie,7,7.39,18612
1970,6795,Genius Party Beyond,"Dementia, Fantasy, Music, Sci-Fi",Movie,5,7.39,10660
1971,4639,Gosenzo-sama Banbanzai!,"Comedy, Sci-Fi",OVA,6,7.39,2095
1972,386,H2,"Comedy, Romance, Shounen, Sports",TV,41,7.39,4450
1973,1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Historical, Slice of Life",TV,52,7.39,3685
1974,3335,Haikara-san ga Tooru,"Drama, Historical, Romance, Shoujo, Slice of Life",TV,42,7.39,1155
1975,13271,Hunter x Hunter Movie: Phantom Rouge,"Action, Adventure, Shounen, Super Power",Movie,1,7.39,44589
1976,6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural",TV,23,7.39,9994
1977,28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",TV,12,7.39,253027
1978,8068,Kuroshitsuji Picture Drama,"Demons, Supernatural",Special,1,7.39,12446
1979,17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School, Seinen",TV,12,7.39,136751
1980,30307,Monster Musume no Iru Nichijou,"Comedy, Ecchi, Fantasy, Harem, Romance, Seinen",TV,12,7.39,181845
1981,6512,Nyan Koi!,"Comedy, Harem, Romance",TV,12,7.39,142264
1982,8423,Ookiku Furikabutte: Natsu no Scorebook,"Comedy, Sports",OVA,2,7.39,2167
1983,418,Ranma Â½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,"Adventure, Comedy, Shounen",Movie,1,7.39,13073
1984,6713,Ranma Â½: Nettou Uta Gassen,"Comedy, Music",OVA,2,7.39,3676
1985,2486,Rumiko Takahashi Anthology,"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural",TV,13,7.39,3420
1986,1231,Saber Marionette J to X,"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi",TV,26,7.39,8862
1987,16694,Sankarea: Wagahai mo... Zombie de Aru...,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",Special,1,7.39,36573
1988,3861,Shaman King Specials,"Action, Comedy, Shounen, Supernatural",Special,5,7.39,12148
1989,536,Slayers: The Motion Picture,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.39,16046
1990,1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1,7.39,6870
1991,7861,The Rose and Women of Versailles,"Adventure, Comedy, Drama, Historical, Romance, Shoujo",Special,1,7.39,1628
1992,807,Tsubasa Chronicle: Tori Kago no Kuni no Himegimi,"Action, Adventure, Drama, Fantasy, Shounen",Movie,1,7.39,33633
1993,306,Abenobashi Mahouâ˜†Shoutengai,"Comedy, Ecchi, Fantasy, Parody",TV,13,7.38,47752
1994,32977,Aggressive Retsuko,"Comedy, Music",TV,Unknown,7.38,5465
1995,282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550
1996,11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310
1997,104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",TV,24,7.38,38336
1998,24727,Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi,"Comedy, Magic",Special,1,7.38,9418
1999,6948,Bakemonogatari Recap,"Mystery, Romance, Supernatural",Special,1,7.38,28557
2000,5675,Basquash!,"Ecchi, Mecha, Shounen, Sports",TV,26,7.38,30323
